"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.924478500E0,-1.599423981E0,-5.011428680E0,2.824027405E0
3.934437500E0,-2.103725281E0,-5.735772400E0,2.733016663E0
3.944396500E0,-2.161056061E0,-6.650669861E0,2.470312958E0
3.954355500E0,-1.809287567E0,-7.132368164E0,2.270628204E0
3.964314500E0,-1.313967590E0,-6.874005432E0,1.677860870E0
3.974273500E0,-8.845106506E-1,-6.257886658E0,9.916877747E-1
3.984232500E0,-7.653584290E-1,-5.457201691E0,3.520678711E-1
3.994191500E0,-3.838018799E-1,-3.841012573E0,-5.016069031E-1
4.004150500E0,3.679348755E-1,-2.426753540E0,-1.420096893E0
4.014108500E0,9.312135315E-1,-1.621727600E0,-2.104024658E0
4.024067500E0,1.151705017E0,-1.050665131E0,-2.490970001E0
4.034026500E0,1.224154358E0,-6.292913818E-1,-2.650238800E0
4.043985500E0,1.255588989E0,-3.143463135E-1,-2.642904053E0
4.053944500E0,1.073567505E0,-1.392105103E-2,-2.587369537E0
4.063903500E0,9.976753235E-1,5.251080322E-1,-2.565365295E0
4.073862500E0,1.110839996E0,1.480870514E0,-1.555265808E0
4.083821500E0,9.777667236E-1,2.488125916E0,8.202941895E-1
4.093780500E0,1.106199646E-1,4.469405823E0,5.580395508E0
4.103739500E0,-1.874701538E0,1.034543655E1,2.038730438E1
4.113698500E0,2.998265076E-1,8.779692535E0,3.496728516E0
4.123657500E0,-9.816586304E-1,8.928932190E0,-7.751929779E0
4.133615500E0,-3.313659210E0,2.213985992E1,-1.188288940E1
4.143574500E0,-6.506968689E0,4.971342041E1,-9.393266602E0
4.153533500E0,-1.282847305E1,7.824019867E1,5.653293915E0
4.163492500E0,-2.125205612E1,9.424791046E1,-2.348616028E-1
4.173451500E0,-2.302287369E1,7.124299942E1,-3.077600098E-1
4.183410500E0,-1.247326172E1,3.711217484E1,1.828597412E0
4.193369500E0,-8.185278625E0,2.245869690E1,9.439370728E-1
4.203328500E0,-5.809718628E0,1.504326736E1,1.314266968E0
4.213287500E0,-4.117487640E0,1.087907684E1,1.712738342E0
4.223246500E0,-2.351609802E0,8.909322968E0,1.432970123E0
4.233204500E0,-9.334588623E-1,7.707472229E0,7.975415039E-1
4.243163500E0,5.912704468E-2,6.240073700E0,-2.650987244E-1
4.253122500E0,7.367678833E-1,4.177363129E0,-7.161108398E-1
4.263081500E0,1.119222565E0,1.741628265E0,-6.968009949E-1
4.273040500E0,1.318308563E0,-3.619473267E-1,-4.710704041E-1
4.282999500E0,1.618733826E0,-1.755699005E0,3.860472107E-1
4.292958500E0,1.526076508E0,-3.307671661E0,1.635049896E0
4.302917500E0,8.045768738E-1,-4.710404663E0,2.475851440E0
4.312876500E0,-5.460644531E-1,-4.724924469E0,2.574795685E0
4.322835500E0,-2.207160187E0,-4.073928223E0,1.860032043E0
4.332794500E0,-3.759731598E0,-3.951782227E0,1.015637970E0
4.342752500E0,-4.779560852E0,-4.389472046E0,5.855822754E-1
4.352711500E0,-5.364694061E0,-5.022805023E0,5.236111450E-1
4.362670500E0,-5.197940826E0,-5.206473083E0,1.104553070E0
4.372629500E0,-3.928281097E0,-4.887935486E0,1.935026093E0
4.382588500E0,-1.887874146E0,-3.914659424E0,2.493664398E0
4.392547500E0,-3.543132019E-1,-2.975063324E0,2.124831390E0
4.402506500E0,3.689826965E-1,-2.408192139E0,2.537223816E-1
4.412465500E0,7.484436035E-1,-1.833237762E0,-2.372865601E0
4.422424500E0,7.171586609E-1,-1.315015411E0,-4.603526917E0
4.432383500E0,6.704557800E-1,-1.076112213E0,-5.807772675E0
4.442341500E0,4.837939453E-1,-1.256038055E0,-5.701942749E0
4.452300500E0,2.782713318E-1,-1.613345032E0,-4.288731537E0
4.462259500E0,2.071691895E-1,-2.204914856E0,-2.180066528E0
4.472218500E0,3.044668579E-1,-2.890788574E0,3.682342529E-2
4.482177500E0,-1.743873596E-1,-3.411555634E0,-8.262817383E-2
4.492136500E0,-6.661148071E-1,-3.057691498E0,-3.962260437E-1
4.502095500E0,5.442681885E-1,-4.556524658E-1,8.891510010E-1
4.512054500E0,1.439706116E0,3.481460266E0,3.109334106E0
4.522013500E0,-2.502046967E0,1.267713776E1,2.103590561E1
4.531972500E0,-4.786596222E0,2.022459274E1,1.039947418E1
4.541930500E0,2.070943451E0,1.876048737E1,-2.364213593E1
4.551889500E0,1.571282501E0,2.787114166E1,-1.377031448E1
4.561848500E0,-5.401517487E0,5.438221161E1,1.361987732E1
4.571807500E0,-1.185938828E1,8.068865707E1,1.204619980E1
4.581766958E0,-1.357646759E1,8.599048187E1,-1.017583923E0
4.591725958E0,-7.096442871E0,5.742732925E1,4.205504608E0
4.601684958E0,-2.850372620E0,3.355108017E1,4.177512817E0
4.611643958E0,-2.352058868E0,2.472992386E1,3.158132629E0
4.621602958E0,-2.507735138E0,1.791459641E1,3.037932587E0
4.631560958E0,-2.252366180E0,1.290870621E1,1.764979706E0
4.641519958E0,-1.739233246E0,1.044363235E1,-9.547146606E-1
4.651478958E0,-1.576072540E0,8.848100281E0,-2.995271301E0
4.661437958E0,-1.851200409E0,6.794969788E0,-3.526516571E0
4.671396958E0,-2.210453339E0,4.304448853E0,-3.040177917E0
4.681355958E0,-2.458188171E0,1.979333954E0,-2.111209717E0
4.691314958E0,-2.266137543E0,3.243754578E-1,-1.414857788E0
4.701273958E0,-1.829944611E0,-8.614585876E-1,-1.269210663E0
4.711232958E0,-1.508113861E0,-2.004930725E0,-1.087937622E0
4.721190958E0,-1.363963623E0,-3.263363800E0,-4.764591980E-1
4.731149958E0,-1.279838562E0,-4.187092896E0,9.415420532E-2
4.741108958E0,-1.084494781E0,-4.321363678E0,1.226998444E0
4.751067958E0,-8.656498718E-1,-4.124073944E0,2.332299957E0
4.761026958E0,-8.702902222E-1,-4.339326324E0,2.788251801E0
4.770985958E0,-1.154549103E0,-4.880451050E0,2.351160736E0
4.780944958E0,-1.359622650E0,-5.428760834E0,1.667382660E0
4.790903958E0,-1.277443542E0,-5.983956299E0,1.050814819E0
4.800862958E0,-8.575666809E-1,-6.193969574E0,4.105961609E-1
4.810820958E0,-3.574566650E-1,-5.956862640E0,-1.800755310E-1
4.820779958E0,-4.625381470E-2,-5.246290283E0,-4.828958130E-1
4.830738958E0,3.692820740E-1,-3.909869385E0,-6.920109558E-1
4.840697958E0,9.624984741E-1,-2.647394714E0,-9.774673462E-1
4.850656958E0,1.646875305E0,-1.752555542E0,-9.533674622E-1
4.860615958E0,2.372117157E0,-1.042432251E0,-6.198609924E-1
4.870574958E0,2.847079468E0,-5.273533630E-1,-2.296224976E-1
4.880533958E0,3.028053131E0,-2.484832764E-1,-1.065783691E-1
4.890492958E0,2.883603516E0,2.844085693E-3,-7.812254333E-1
4.900451958E0,2.542013855E0,3.694317627E-1,-1.356479187E0
4.910409958E0,2.299069061E0,8.918453979E-1,-2.415975952E-1
4.920368958E0,1.951342163E0,1.496438141E0,7.342231750E-1
4.930327958E0,1.301842804E0,3.292253723E0,3.988455963E0
4.940286958E0,-7.147636414E-1,9.436826019E0,1.840033630E1
4.950245958E0,6.815327454E-1,8.238118744E0,5.539380798E0
4.960204958E0,-7.917036438E-1,6.411766663E0,-8.067922668E0
4.970163958E0,-3.558549957E0,1.512379990E1,-1.187061493E1
4.980122958E0,-7.842192078E0,4.011418213E1,-1.284284317E1
4.990080958E0,-1.498009872E1,7.240323669E1,6.028114471E0
5.000039958E0,-2.502615784E1,9.382878204E1,1.850302277E0
5.009998958E0,-2.811214050E1,8.119610184E1,-1.605112152E0
5.019957958E0,-1.753573425E1,4.507232162E1,3.532055054E0
5.029916958E0,-1.181867294E1,2.379796188E1,2.202070770E0
5.039875958E0,-7.826474762E0,1.526375885E1,1.280736694E0
5.049834958E0,-4.590953064E0,1.181253571E1,2.115700378E0
5.059793958E0,-2.268233185E0,1.067295547E1,1.890568542E0
5.069752958E0,-6.349795532E-1,1.034064651E1,7.228468323E-1
5.079710958E0,9.610015869E-2,9.572893066E0,-7.186555481E-1
5.089669958E0,7.274871826E-1,7.979756012E0,-1.769170990E0
5.099628958E0,1.296903076E0,5.406756592E0,-1.924847260E0
5.109587958E0,1.623074799E0,2.382146301E0,-1.601220245E0
5.119546958E0,2.066901855E0,-2.773731995E-1,-1.443298645E0
5.129505958E0,2.334694977E0,-1.781744843E0,-1.357077942E0
5.139464958E0,2.049837341E0,-2.517464905E0,-7.801776123E-1
5.149423958E0,1.662293243E0,-3.622017975E0,-8.202941895E-2
5.159381958E0,1.218915253E0,-4.808450775E0,7.012916565E-1
5.169340958E0,6.316864014E-1,-5.226082306E0,1.130748596E0
5.179299958E0,-4.176315308E-1,-5.160967712E0,9.383985901E-1
5.189258958E0,-1.364113312E0,-5.081782379E0,4.592449951E-1
5.199217958E0,-2.165995789E0,-5.028044128E0,1.881587219E-1
5.209176958E0,-2.737207947E0,-4.974754944E0,3.909869385E-1
5.219135958E0,-2.897973633E0,-4.944218445E0,9.027726746E-1
5.229094958E0,-2.845283203E0,-4.705914001E0,1.543889465E0
5.239053958E0,-2.353106689E0,-3.967649231E0,1.902543640E0
5.249011958E0,-1.411864014E0,-2.896027679E0,1.513802032E0
5.258970958E0,-6.283932495E-1,-1.971101074E0,2.266287231E-1
5.268929958E0,-8.008346558E-2,-1.389261017E0,-1.025218048E0
5.278888958E0,3.409909058E-1,-1.011296997E0,-1.373843079E0
5.288847958E0,6.122268677E-1,-7.312294006E-1,-1.478325806E0
5.298806958E0,5.355862427E-1,-5.706134033E-1,-2.115101624E0
5.308765958E0,2.380050659E-2,-5.336402893E-1,-2.991229706E0
5.318724958E0,-3.885919189E-1,-6.433621216E-1,-3.313958588E0
5.328682958E0,-6.701564026E-1,-8.312214661E-1,-3.636537781E0
5.338641958E0,-1.257385254E-1,-8.430468750E-1,-2.165995789E0
5.348600958E0,7.737409973E-1,-4.239184570E-1,4.287084961E-1
5.358559958E0,1.535806274E-1,1.291514282E0,2.624791718E0
5.368518958E0,-2.762056274E0,6.323150940E0,1.704355774E1
5.378477958E0,-6.604715424E0,1.478430588E1,1.705837692E1
5.388436958E0,-1.806293793E0,1.332469116E1,-1.778556473E1
5.398395958E0,-1.969903564E-1,1.890957733E1,-1.768437515E1
5.408353958E0,-5.233716431E0,4.103267212E1,2.980601807E0
5.418312958E0,-1.394440247E1,7.593184891E1,1.605561218E1
5.428271958E0,-1.899819305E1,9.436032669E1,-3.327580261E-1
5.438230958E0,-1.274853928E1,7.547095734E1,5.246739349E0
5.448189958E0,-3.971541138E0,3.805251938E1,6.813082123E0
5.458148958E0,-2.429897003E0,2.663201843E1,4.181404724E0
5.468107958E0,-1.982477417E0,1.952509735E1,4.747228088E0
5.478066958E0,-1.748064880E0,1.489073456E1,3.685785370E0
5.488024958E0,-9.963281250E-1,1.224169327E1,4.300556946E-1
5.497983958E0,-6.273454285E-1,1.056637711E1,-2.540217590E0
5.507942958E0,-1.223555603E0,8.538094940E0,-3.851341095E0
5.517901958E0,-1.891466675E0,5.819598083E0,-3.599115601E0
5.527860958E0,-1.821112976E0,3.327131195E0,-2.661016388E0
5.537819958E0,-1.688488770E0,1.322350159E0,-2.024839325E0
5.547778958E0,-1.519490204E0,-3.751199341E-1,-2.087858276E0
5.557737958E0,-1.199755096E0,-1.926793213E0,-1.951192474E0
5.567695958E0,-8.205935669E-1,-3.129093018E0,-1.337169342E0
5.577654833E0,-5.948629761E-1,-3.937412109E0,-8.393046570E-1
5.587613833E0,-4.330494690E-1,-4.457131348E0,-1.532812500E-1
5.597572833E0,-2.649490356E-1,-4.616100769E0,7.920030212E-1
5.607531833E0,-2.308200073E-1,-4.808750153E0,1.223705292E0
5.617490833E0,-5.020559692E-1,-5.145549774E0,1.129102020E0
5.627449833E0,-8.780740356E-1,-5.646857300E0,9.065148926E-1
5.637408833E0,-1.034349060E0,-6.132597198E0,9.472302246E-1
5.647366833E0,-9.554631042E-1,-6.296955414E0,8.613088989E-1
5.657325833E0,-6.864724731E-1,-6.065686340E0,6.456074524E-1
5.667284833E0,-5.246589661E-1,-5.598657532E0,6.167175293E-1
5.677243833E0,-4.659809875E-1,-5.012027435E0,6.985972595E-1
5.687202833E0,-2.357597351E-1,-4.207749939E0,5.147795105E-1
5.697161833E0,4.680766296E-1,-2.979853363E0,1.311273193E-1
5.707120833E0,1.527124329E0,-1.640588379E0,-2.056723022E-1
5.717079833E0,2.206112366E0,-8.363108826E-1,-4.697232056E-1
5.727037833E0,2.381098480E0,-5.182223511E-1,-8.074209595E-1
5.736996833E0,2.381846924E0,-3.056643677E-1,-1.209784241E0
5.746955833E0,2.230811005E0,2.814147949E-2,-1.609153748E0
5.756914833E0,1.872605896E0,2.137554932E-1,-1.899998932E0
5.766873833E0,1.531465302E0,4.022135925E-1,-1.396595764E0
5.776832833E0,1.434616699E0,1.064885559E0,-1.122366028E0
5.786791833E0,1.139879608E0,2.105371857E0,4.293072510E-1
5.796750833E0,-2.513273621E-1,7.526348877E0,1.424812088E1
5.806708833E0,9.565109253E-1,7.540269928E0,3.691922607E0
5.816667833E0,-7.300318909E-1,6.610253906E0,-6.277495880E0
5.826626833E0,-3.423680420E0,1.885868317E1,-1.055574921E1
5.836585833E0,-8.101902008E0,5.187432678E1,-8.792715454E0
5.846544833E0,-1.802731201E1,8.872694138E1,5.095104675E0
5.856503833E0,-2.877361496E1,1.026348198E2,2.544708252E-3
5.866462833E0,-2.396950516E1,7.371750366E1,2.118544464E0
5.876420833E0,-1.288700134E1,3.701891876E1,4.827012177E0
5.886379833E0,-7.547005920E0,2.057306808E1,2.508483582E0
5.896338833E0,-3.993246002E0,1.425844940E1,1.421593781E0
5.906297833E0,-2.393372955E0,1.137439682E1,1.200952606E0
5.916256833E0,-1.741029510E0,9.910890198E0,6.905140686E-1
5.926215833E0,-1.378034363E0,8.691226501E0,3.263214111E-1
5.936174833E0,-8.102650452E-1,6.974745941E0,-2.814147949E-1
5.946133833E0,-2.381547546E-1,4.646637268E0,-7.532336426E-1
5.956091833E0,1.966909790E-1,2.069147186E0,-8.352630615E-1
5.966050833E0,5.906716919E-1,-2.050735474E-1,-7.089257812E-1
5.976009833E0,8.598120117E-1,-1.598974915E0,-9.542655945E-1
5.985968833E0,9.656419373E-1,-2.404449921E0,-1.002165985E0
5.995927833E0,7.568261719E-1,-3.221001892E0,-4.626878357E-1
6.005886833E0,3.885919189E-1,-3.910019073E0,1.305285645E-1
6.015845833E0,-1.234931946E-1,-4.424349518E0,4.087998962E-1
6.025803833E0,-6.426136780E-1,-4.938230896E0,7.441026306E-1
6.035762833E0,-1.277144165E0,-5.380561066E0,8.828640747E-1
6.045721833E0,-1.881138153E0,-5.804479523E0,7.854167175E-1
6.055680833E0,-2.330204315E0,-6.234385529E0,8.807684326E-1
6.065639833E0,-2.612068176E0,-6.390660553E0,1.414857788E0
6.075598833E0,-2.626438293E0,-6.090834045E0,1.885928192E0
6.085557833E0,-1.810335388E0,-4.664749603E0,1.541793823E0
6.095516833E0,-7.206015015E-1,-2.955753479E0,4.866380310E-1
6.105474833E0,-4.436773682E-1,-2.153122559E0,-1.000669098E0
6.115433833E0,-3.335064697E-1,-1.568588104E0,-2.365081787E0
6.125392833E0,-2.179467773E-1,-9.639953613E-1,-3.067570953E0
6.135351833E0,-1.079255676E-1,-5.355862427E-1,-2.941083984E0
6.145310833E0,-1.279838562E-1,-1.712438965E-1,-2.349065094E0
6.155269833E0,-2.939886475E-1,1.511856079E-1,-2.032623138E0
6.165228833E0,-5.107379150E-1,1.634600830E-1,-1.841320953E0
6.175186833E0,-3.838018799E-1,6.451583862E-2,-1.081650696E0
6.185145833E0,-6.035449219E-1,5.807922363E-2,-1.341809692E0
6.195104833E0,-7.743397522E-1,2.221380615E-1,-6.809339905E-1
6.205063833E0,-7.015910339E-1,8.096662903E-1,5.947132874E-1
6.215022833E0,-3.995191956E-1,2.327360229E0,2.697690125E0
6.224981833E0,-2.679577789E0,7.636370087E0,1.783630920E1
6.234940833E0,-4.029620361E0,1.654659119E1,1.607297607E1
6.244899833E0,1.556163940E0,1.501841904E1,-1.891421768E1
6.254857833E0,1.108295288E0,2.058968353E1,-1.499836075E1
6.264816833E0,-3.609144745E0,4.488835419E1,6.116131439E0
6.274775833E0,-1.036848862E1,7.996491211E1,1.315703979E1
6.284734833E0,-1.342124039E1,9.525905777E1,5.583389282E-2
6.294693833E0,-5.645809479E0,6.977290649E1,5.391787720E0
6.304652833E0,-7.604187012E-2,3.614862854E1,5.142406311E0
6.314611833E0,-4.655319214E-1,2.520398804E1,3.561094666E0
6.324569833E0,-9.047186279E-1,1.812535812E1,4.772375793E0
6.334528833E0,-9.708810425E-1,1.405816589E1,3.559747467E0
6.344487833E0,-4.712200928E-1,1.297067734E1,4.343966675E-1
6.354446833E0,-1.101259918E0,1.109896957E1,-2.025138702E0
6.364405833E0,-1.995949402E0,8.651259613E0,-2.999761963E0
6.374364833E0,-2.662513275E0,5.713618469E0,-2.867736511E0
6.384323833E0,-3.176993408E0,3.138822784E0,-2.166893921E0
6.394281833E0,-3.432512054E0,8.289761353E-1,-1.195114746E0
6.404240833E0,-3.056344299E0,-9.111552429E-1,-8.786727905E-1
6.414199833E0,-2.261796570E0,-1.785037994E0,-1.064735870E0
6.424158833E0,-1.757495270E0,-2.589614868E0,-1.085542603E0
6.434117833E0,-1.300196228E0,-3.179987183E0,-8.143066406E-1
6.444076833E0,-1.027912445E0,-3.449875946E0,-2.374063110E-1
6.454035833E0,-8.839118958E-1,-3.887266388E0,5.138813782E-1
6.463993833E0,-1.081650696E0,-4.426145782E0,1.124012604E0
6.473952833E0,-1.396895142E0,-5.207969971E0,1.378483429E0
6.483911833E0,-1.467548218E0,-6.233038330E0,1.357826385E0
6.493870833E0,-1.349443817E0,-6.996750183E0,1.500330048E0
6.503829833E0,-1.111887817E0,-7.163802795E0,1.895059204E0
6.513788833E0,-8.363108826E-1,-6.901248779E0,1.876946869E0
6.523747833E0,-6.496490479E-1,-6.326144714E0,1.424437866E0
6.533706833E0,-7.469467163E-1,-5.541626129E0,1.205293579E0
6.543664833E0,-7.647596741E-1,-4.351151733E0,9.219328308E-1
6.553623833E0,1.038839722E-1,-2.226020966E0,-2.724334717E-2
6.563582833E0,1.074765015E0,-7.620652771E-1,-9.818083191E-1
6.573541833E0,1.406325531E0,-1.490899658E-1,-1.703008575E0
6.583500958E0,1.335522766E0,9.460327148E-2,-2.207010498E0
6.593459958E0,1.168919220E0,1.652563477E-1,-2.375110931E0
6.603418958E0,9.494755554E-1,3.649411011E-1,-2.467319183E0
6.613376958E0,8.631051636E-1,7.613168335E-1,-2.466421051E0
6.623335958E0,8.403524780E-1,1.186732178E0,-1.044527893E0
6.633294958E0,6.899153137E-1,2.239492950E0,9.761201477E-1
6.643253958E0,-1.736389160E-2,4.925058289E0,6.715634766E0
6.653212958E0,-2.172133026E0,1.078941330E1,2.119382721E1
6.663171958E0,-1.454974365E-1,7.393574982E0,3.442840576E-3
6.673130958E0,-9.256750488E-1,6.010151825E0,-1.049826874E1
6.683088958E0,-2.953957214E0,1.775802200E1,-1.559891190E1
6.693047958E0,-5.039420471E0,4.985337936E1,-1.209649521E1
6.703006958E0,-1.043210632E1,8.400486099E1,7.538174286E0
6.712965958E0,-1.864522705E1,1.006611740E2,2.712658997E0
6.722924958E0,-1.898322418E1,7.189369629E1,7.023394775E-1
6.732883958E0,-1.069001999E1,3.609444122E1,2.316133575E0
6.742842958E0,-6.529571686E0,2.182760925E1,9.979747009E-1
6.752800958E0,-4.812043304E0,1.461440918E1,4.129911804E-1
6.762759958E0,-3.586841125E0,1.055260574E1,7.312294006E-1
6.772718958E0,-2.031575317E0,8.914262695E0,5.448669434E-1
6.782677958E0,-6.376739502E-1,7.702532501E0,2.821632385E-1
6.792636958E0,3.276686096E-1,5.953569489E0,-2.529739380E-2
6.802595958E0,8.918453979E-1,3.824247437E0,-5.815406799E-1
6.812554958E0,1.141226807E0,1.606159973E0,-1.242715759E0
6.822512958E0,9.672885132E-1,3.981719971E-1,-1.642833710E0
6.832471958E0,6.062393188E-1,-2.221380615E-1,-1.805096283E0
6.842430958E0,-1.916015625E-2,-1.240769806E0,-1.171014862E0
6.852389958E0,-6.406677246E-1,-2.739004211E0,2.360591125E-1
6.862348958E0,-1.342258759E0,-3.791315918E0,1.035097504E0
6.872307958E0,-1.769470367E0,-4.266278229E0,8.571176147E-1
6.882266958E0,-2.197131042E0,-4.756658478E0,5.550457764E-1
6.892224958E0,-2.669398956E0,-5.402864685E0,4.956193542E-1
6.902183958E0,-2.872676239E0,-5.826783142E0,3.775149536E-1
6.912142958E0,-2.803220673E0,-5.959706726E0,2.439926147E-1
6.922101958E0,-2.496508484E0,-5.728886719E0,3.508703613E-1
6.932060958E0,-2.055076447E0,-5.006039886E0,8.668473816E-1
6.942019958E0,-1.220861206E0,-3.685785370E0,1.448088684E0
6.951978958E0,-6.059399414E-1,-2.540217590E0,1.409019928E0
6.961936958E0,-3.191363525E-1,-1.736239471E0,6.472540283E-1
6.971895958E0,-8.981323242E-2,-1.246757355E0,-3.430865479E-1
6.981854958E0,2.390528870E-1,-1.000369720E0,-1.018182678E0
6.991813958E0,6.539900208E-1,-9.220825195E-1,-1.404978333E0
7.001772958E0,6.577322388E-1,-9.547146606E-1,-1.958377533E0
7.011731958E0,2.686912537E-1,-1.205443268E0,-2.239343262E0
7.021690958E0,-5.676196289E-1,-1.467847595E0,-3.917054443E0
7.031648958E0,-8.476872253E-1,-1.506616974E0,-5.223836975E0
7.041607958E0,8.545729065E-1,-1.226100311E0,-2.847977600E0
7.051566958E0,2.206411743E0,-3.044668579E-1,1.237326965E0
7.061525958E0,-2.746788025E-1,3.245850220E0,1.053748718E1
7.071484958E0,-5.358856201E0,1.339324860E1,2.044717987E1
7.081443958E0,-3.504662018E0,1.501767059E1,-8.346942444E0
7.091402958E0,-1.879042511E0,1.651994659E1,-2.054717194E1
7.101360958E0,-5.821244659E0,3.272180466E1,-5.961802368E0
7.111319958E0,-1.380968262E1,6.792155640E1,1.393197830E1
7.121278958E0,-1.585622681E1,9.089907440E1,4.089645538E0
7.131237958E0,-8.860973511E0,8.305673264E1,7.113208008E-1
7.141196958E0,-9.598040771E-1,4.557198257E1,4.852608948E0
7.151155958E0,7.107220459E-1,2.977069153E1,3.957769775E0
7.161114958E0,-6.909631348E-1,2.278891022E1,3.394191742E0
7.171072958E0,-2.453697510E0,1.622461075E1,2.111958160E0
7.181031958E0,-1.904489594E0,1.206161774E1,4.165837097E-1
7.190990958E0,-6.248007202E-1,1.021131546E1,-1.428030396E0
7.200949958E0,-6.096821594E-1,8.446635132E0,-2.818638611E0
7.210908958E0,-1.399888916E0,6.121969299E0,-3.295995941E0
7.220867958E0,-2.021695862E0,3.463946686E0,-2.793640594E0
7.230825958E0,-2.243384857E0,1.152603149E0,-1.993853760E0
7.240784958E0,-1.986519012E0,-5.454656982E-1,-1.306183777E0
7.250743958E0,-1.431323547E0,-1.661694489E0,-9.774673462E-1
7.260702958E0,-9.714797974E-1,-2.771037598E0,-8.297245789E-1
7.270661958E0,-9.800120544E-1,-3.723207550E0,-8.057743835E-1
7.280620958E0,-1.079854431E0,-4.111051025E0,-8.801696777E-2
7.290579958E0,-9.722282410E-1,-4.096680908E0,1.117126923E0
7.300537958E0,-9.526190186E-1,-4.396956482E0,1.895957336E0
7.310496958E0,-1.271306305E0,-5.067412262E0,2.027384033E0
7.320455958E0,-1.733245697E0,-5.974376221E0,1.903142395E0
7.330414958E0,-1.809137878E0,-6.656657410E0,1.904639282E0
7.340373958E0,-1.469344482E0,-6.756799164E0,1.678459625E0
7.350332958E0,-1.075812836E0,-6.402036896E0,1.250649261E0
7.360291958E0,-8.571176147E-1,-5.860313416E0,9.339079285E-1
7.370250958E0,-7.765850830E-1,-5.183421021E0,7.075785828E-1
7.380208958E0,-5.472619629E-1,-4.384083252E0,3.257226562E-1
7.390167958E0,1.197509766E-2,-3.468886414E0,-3.522175598E-1
7.400126958E0,8.229885864E-1,-2.283651123E0,-1.036893768E0
7.410085958E0,1.638343048E0,-1.303788757E0,-1.530866547E0
7.420044958E0,1.865271149E0,-8.078700256E-1,-1.754651184E0
7.430003958E0,1.887724457E0,-4.587959290E-1,-1.880689087E0
7.439961958E0,1.792372742E0,-5.104385376E-2,-2.130070496E0
7.449920958E0,1.602567444E0,3.785627747E-1,-2.194885712E0
7.459879958E0,1.148860931E0,7.744894409E-1,-1.657802582E0
7.469838958E0,6.325845337E-1,9.354048157E-1,-1.115779724E0
7.479797958E0,5.343887329E-2,3.382366333E0,5.582341461E0
7.489756958E0,-1.009500732E0,7.571704559E0,1.029798523E1
7.499715958E0,-1.008303223E0,5.704487457E0,-4.650529175E0
7.509673958E0,-2.772833862E0,1.125210114E1,-7.085216217E0
7.519632958E0,-5.519322510E0,3.822181732E1,-1.170850204E1
7.529591958E0,-1.067160828E1,7.620862335E1,1.987417145E0
7.539550958E0,-2.113784363E1,1.043240570E2,3.399430847E0
7.549509958E0,-2.495251099E1,9.232830231E1,2.436932373E-1
7.559468958E0,-1.296334259E1,4.949322830E1,3.997886353E0
7.569426958E0,-6.802603912E0,2.577250580E1,3.232527924E0
7.579385583E0,-3.670517120E0,1.697185684E1,1.334624634E0
7.589344583E0,-2.045346680E0,1.230366440E1,4.234693909E-1
7.599303583E0,-1.187181244E0,9.791288910E0,-3.242257690E-1
7.609262583E0,-5.011578369E-1,8.355325012E0,-6.441105652E-1
7.619221583E0,2.124082947E-1,6.522985382E0,-8.393046570E-1
7.629180583E0,4.397854614E-1,4.268074493E0,-1.384470978E0
7.639138583E0,8.527766418E-1,1.676663361E0,-1.861229553E0
7.649097583E0,1.095721436E0,-4.589456177E-1,-1.869312744E0
7.659056583E0,9.008267212E-1,-1.646426239E0,-1.703906708E0
